run_id,trace_id,component_id,parent_run_id,name,run_type,langgraph_node,langgraph_step,start_time,end_time,duration_s,status,error,prompt_tokens,completion_tokens,total_tokens,total_cost,model_name,model_provider,model_type,dotted_order
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-3653-7b92-9b13-f33470d20e59,019ea877-3653-7b92-9b13-f325d302cfe8,RunnableSequence,chain,retrieve,2.0,2026-06-08T18:20:45.523772Z,2026-06-08T18:20:46.729692Z,1.20592,success,,878,8,886,0.0,,,,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182045182134Z019ea877-34fe-7112-bba6-3a57531ed35a.20260608T182045523403Z019ea877-3653-7b92-9b13-f325d302cfe8.20260608T182045523772Z019ea877-3653-7b92-9b13-f33470d20e59
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-3654-7790-9a84-2a956524be51,019ea877-3653-7b92-9b13-f33470d20e59,ChatOllama,llm,retrieve,2.0,2026-06-08T18:20:45.524106Z,2026-06-08T18:20:46.729101Z,1.204995,success,,878,8,886,0.0,qwen3.5:2b,ollama,chat,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182045182134Z019ea877-34fe-7112-bba6-3a57531ed35a.20260608T182045523403Z019ea877-3653-7b92-9b13-f325d302cfe8.20260608T182045523772Z019ea877-3653-7b92-9b13-f33470d20e59.20260608T182045524106Z019ea877-3654-7790-9a84-2a956524be51
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-3b09-7a70-9bf8-ad7549f02d1b,019ea877-3653-7b92-9b13-f33470d20e59,PydanticOutputParser,parser,retrieve,2.0,2026-06-08T18:20:46.729419Z,2026-06-08T18:20:46.729627Z,0.000208,success,,0,0,0,0.0,,,,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182045182134Z019ea877-34fe-7112-bba6-3a57531ed35a.20260608T182045523403Z019ea877-3653-7b92-9b13-f325d302cfe8.20260608T182045523772Z019ea877-3653-7b92-9b13-f33470d20e59.20260608T182046729419Z019ea877-3b09-7a70-9bf8-ad7549f02d1b
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-3b0a-7072-8cdb-f8a61437bc12,019ea877-30c2-7860-bacd-c7bc1bcc492b,generate_followup_query,chain,generate_followup_query,3.0,2026-06-08T18:20:46.730148Z,2026-06-08T18:20:46.730281Z,0.000133,success,,0,0,0,0.0,,,,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182046730148Z019ea877-3b0a-7072-8cdb-f8a61437bc12
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-3b0a-7072-8cdb-f8b1df1059ad,019ea877-30c2-7860-bacd-c7bc1bcc492b,generate_query_or_respond,chain,generate_query_or_respond,4.0,2026-06-08T18:20:46.730443Z,2026-06-08T18:20:47.566786Z,0.836343,success,,1588,21,1609,0.0006688,,,,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182046730443Z019ea877-3b0a-7072-8cdb-f8b1df1059ad
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-3b0b-7f83-bd5d-3d6ec6464ce8,019ea877-3b0a-7072-8cdb-f8b1df1059ad,ChatOpenAI,llm,generate_query_or_respond,4.0,2026-06-08T18:20:46.731339Z,2026-06-08T18:20:47.565170Z,0.833831,success,,1588,21,1609,0.0006688,gpt-4.1-mini,openai,chat,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182046730443Z019ea877-3b0a-7072-8cdb-f8b1df1059ad.20260608T182046731339Z019ea877-3b0b-7f83-bd5d-3d6ec6464ce8
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-3e4e-7101-a727-10fe28b7f016,019ea877-3b0a-7072-8cdb-f8b1df1059ad,tools_condition,chain,generate_query_or_respond,4.0,2026-06-08T18:20:47.566061Z,2026-06-08T18:20:47.566527Z,0.000466,success,,0,0,0,0.0,,,,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182046730443Z019ea877-3b0a-7072-8cdb-f8b1df1059ad.20260608T182047566061Z019ea877-3e4e-7101-a727-10fe28b7f016
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-3e4f-7f53-bf9b-6b4376e66590,019ea877-30c2-7860-bacd-c7bc1bcc492b,retrieve,chain,retrieve,5.0,2026-06-08T18:20:47.567426Z,2026-06-08T18:20:48.800496Z,1.23307,success,,1253,7,1260,0.0,,,,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182047567426Z019ea877-3e4f-7f53-bf9b-6b4376e66590
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-3e50-79b1-a7b2-8a20beda6e87,019ea877-3e4f-7f53-bf9b-6b4376e66590,retrieve_documents,tool,retrieve,5.0,2026-06-08T18:20:47.568191Z,2026-06-08T18:20:47.782187Z,0.213996,success,,0,0,0,0.0,,,,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182047567426Z019ea877-3e4f-7f53-bf9b-6b4376e66590.20260608T182047568191Z019ea877-3e50-79b1-a7b2-8a20beda6e87
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-3e51-7371-bfd1-7a5b96b7fb4f,019ea877-3e50-79b1-a7b2-8a20beda6e87,VectorStoreRetriever,retriever,retrieve,5.0,2026-06-08T18:20:47.569053Z,2026-06-08T18:20:47.782043Z,0.21299,success,,0,0,0,0.0,,,,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182047567426Z019ea877-3e4f-7f53-bf9b-6b4376e66590.20260608T182047568191Z019ea877-3e50-79b1-a7b2-8a20beda6e87.20260608T182047569053Z019ea877-3e51-7371-bfd1-7a5b96b7fb4f
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-3f26-7ec3-bea4-0b814c7722c4,019ea877-3e4f-7f53-bf9b-6b4376e66590,decide_after_retrieval,chain,retrieve,5.0,2026-06-08T18:20:47.782463Z,2026-06-08T18:20:48.800366Z,1.017903,success,,1253,7,1260,0.0,,,,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182047567426Z019ea877-3e4f-7f53-bf9b-6b4376e66590.20260608T182047782463Z019ea877-3f26-7ec3-bea4-0b814c7722c4
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-3f26-7ec3-bea4-0b9f46a8f7ba,019ea877-3f26-7ec3-bea4-0b814c7722c4,RunnableSequence,chain,retrieve,5.0,2026-06-08T18:20:47.782895Z,2026-06-08T18:20:48.800315Z,1.01742,success,,1253,7,1260,0.0,,,,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182047567426Z019ea877-3e4f-7f53-bf9b-6b4376e66590.20260608T182047782463Z019ea877-3f26-7ec3-bea4-0b814c7722c4.20260608T182047782895Z019ea877-3f26-7ec3-bea4-0b9f46a8f7ba
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-3f27-7ae3-b073-2fc90b6a2965,019ea877-3f26-7ec3-bea4-0b9f46a8f7ba,ChatOllama,llm,retrieve,5.0,2026-06-08T18:20:47.783170Z,2026-06-08T18:20:48.799762Z,1.016592,success,,1253,7,1260,0.0,qwen3.5:2b,ollama,chat,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182047567426Z019ea877-3e4f-7f53-bf9b-6b4376e66590.20260608T182047782463Z019ea877-3f26-7ec3-bea4-0b814c7722c4.20260608T182047782895Z019ea877-3f26-7ec3-bea4-0b9f46a8f7ba.20260608T182047783170Z019ea877-3f27-7ae3-b073-2fc90b6a2965
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-4320-73a0-970f-4c54d502ac87,019ea877-3f26-7ec3-bea4-0b9f46a8f7ba,PydanticOutputParser,parser,retrieve,5.0,2026-06-08T18:20:48.800051Z,2026-06-08T18:20:48.800260Z,0.000209,success,,0,0,0,0.0,,,,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182047567426Z019ea877-3e4f-7f53-bf9b-6b4376e66590.20260608T182047782463Z019ea877-3f26-7ec3-bea4-0b814c7722c4.20260608T182047782895Z019ea877-3f26-7ec3-bea4-0b9f46a8f7ba.20260608T182048800051Z019ea877-4320-73a0-970f-4c54d502ac87
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-4320-73a0-970f-4c6e936abf7c,019ea877-30c2-7860-bacd-c7bc1bcc492b,generate_answer,chain,generate_answer,6.0,2026-06-08T18:20:48.800794Z,2026-06-08T18:20:49.871016Z,1.070222,success,,1111,4,1115,0.005675,,,,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182048800794Z019ea877-4320-73a0-970f-4c6e936abf7c
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182044098504Z-5a8b57f25542995d1e6f1371-r0,019ea877-30c2-7860-bacd-c7bc1bcc492b,019ea877-4321-77a2-842e-c684cad6d1ff,019ea877-4320-73a0-970f-4c6e936abf7c,ChatOpenAI,llm,generate_answer,6.0,2026-06-08T18:20:48.801065Z,2026-06-08T18:20:49.870505Z,1.06944,success,,1111,4,1115,0.005675,gpt-5.5,openai,chat,20260608T182044098600Z019ea877-30c2-7860-bacd-c7bc1bcc492b.20260608T182048800794Z019ea877-4320-73a0-970f-4c6e936abf7c.20260608T182048801065Z019ea877-4321-77a2-842e-c684cad6d1ff
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182049873472Z-5a8c7595554299585d9e36b6-r0,019ea877-4751-78c1-aa82-e1de7aedc578,019ea877-4751-78c1-aa82-e1de7aedc578,,LangGraph,chain,,,2026-06-08T18:20:49.873737Z,2026-06-08T18:20:55.215485Z,5.341748,success,,4411,139,4550,0.0013896,,,,20260608T182049873737Z019ea877-4751-78c1-aa82-e1de7aedc578
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182049873472Z-5a8c7595554299585d9e36b6-r0,019ea877-4751-78c1-aa82-e1de7aedc578,019ea877-4752-7b10-b3f0-9b1dbd4e4ae4,019ea877-4751-78c1-aa82-e1de7aedc578,generate_query_or_respond,chain,generate_query_or_respond,1.0,2026-06-08T18:20:49.874889Z,2026-06-08T18:20:50.797095Z,0.922206,success,,118,28,146,9.2e-05,,,,20260608T182049873737Z019ea877-4751-78c1-aa82-e1de7aedc578.20260608T182049874889Z019ea877-4752-7b10-b3f0-9b1dbd4e4ae4
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182049873472Z-5a8c7595554299585d9e36b6-r0,019ea877-4751-78c1-aa82-e1de7aedc578,019ea877-4755-7d62-9ee7-218f70ac9b55,019ea877-4752-7b10-b3f0-9b1dbd4e4ae4,ChatOpenAI,llm,generate_query_or_respond,1.0,2026-06-08T18:20:49.877528Z,2026-06-08T18:20:50.795903Z,0.918375,success,,118,28,146,9.2e-05,gpt-4.1-mini,openai,chat,20260608T182049873737Z019ea877-4751-78c1-aa82-e1de7aedc578.20260608T182049874889Z019ea877-4752-7b10-b3f0-9b1dbd4e4ae4.20260608T182049877528Z019ea877-4755-7d62-9ee7-218f70ac9b55
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182049873472Z-5a8c7595554299585d9e36b6-r0,019ea877-4751-78c1-aa82-e1de7aedc578,019ea877-4aec-7e43-af70-c591ccc89cea,019ea877-4752-7b10-b3f0-9b1dbd4e4ae4,tools_condition,chain,generate_query_or_respond,1.0,2026-06-08T18:20:50.796577Z,2026-06-08T18:20:50.796953Z,0.000376,success,,0,0,0,0.0,,,,20260608T182049873737Z019ea877-4751-78c1-aa82-e1de7aedc578.20260608T182049874889Z019ea877-4752-7b10-b3f0-9b1dbd4e4ae4.20260608T182050796577Z019ea877-4aec-7e43-af70-c591ccc89cea
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182049873472Z-5a8c7595554299585d9e36b6-r0,019ea877-4751-78c1-aa82-e1de7aedc578,019ea877-4aed-7010-b679-304abfd6cb04,019ea877-4751-78c1-aa82-e1de7aedc578,retrieve,chain,retrieve,2.0,2026-06-08T18:20:50.797575Z,2026-06-08T18:20:51.895784Z,1.098209,success,,566,8,574,0.0,,,,20260608T182049873737Z019ea877-4751-78c1-aa82-e1de7aedc578.20260608T182050797575Z019ea877-4aed-7010-b679-304abfd6cb04
v3-policy-entry-strong-terminal-qwen3.5-2b-gpt-4.1-mini-gpt-5.5-20260608T182049873472Z-5a8c7595554299585d9e36b6-r0,019ea877-4751-78c1-aa82-e1de7aedc578,019ea877-4aee-7cd3-803c-b41d6feb20bd,019ea877-4aed-7010-b679-304abfd6cb04,retrieve_documents,tool,retrieve,2.0,2026-06-08T18:20:50.798139Z,2026-06-08T18:20:51.022867Z,0.224728,success,,0,0,0,0.0,,,,20260608T182049873737Z019ea877-4751-78c1-aa82-e1de7aedc578.20260608T182050797575Z019ea877-4aed-7010-b679-304abfd6cb04.20260608T182050798139Z019ea877-4aee-7cd3-803c-b41d6feb20bd
